,Degree,Country,Year,Undergraduate_enrollment,Total,Percentage,Undergraduate_enrollment_Lag,Change_rate,Proportional_Change,Tertiary Enrollment (%),Government expenditure on tertiary education (%),Individuals using the Internet (%)
835,"Business, administration and law",France,2020,124219,487909,25.459460678118255,125984.0,-1.4009715519431039,-0.35667980137857763,,84.7064,68.8709411621094
836,"Business, administration and law",France,2021,135889,545661,24.903557336881324,124219.0,9.394698073563626,2.339614021376803,,86.0955,69.9397888183594
837,"Business, administration and law",France,2022,159950,592105,27.01378978390657,135889.0,17.706363281796172,4.783159755319239,,85.3333,71.4203109741211
838,Education,France,2017,5381,434270,1.2390908881571372,5178.0,3.92043259945925,0.04857772311624157,,80.5025,65.8022308349609
839,Education,France,2018,5970,470059,1.2700533337304467,5381.0,10.945920832559004,0.1390190324414111,,82.0432,67.5435180664062
840,Education,France,2019,6819,485826,1.4035889392498548,5970.0,14.221105527638192,0.1996058642249794,,83.3397,67.7331314086914
841,Education,France,2020,6874,487909,1.4088692768528557,6819.0,0.8065698782812729,0.011363515211454329,,84.7064,68.8709411621094
842,Education,France,2021,6424,545661,1.1772877299275557,6874.0,-6.546406750072737,-0.07707004341975561,,86.0955,69.9397888183594
843,Education,France,2022,7008,592105,1.1835738593661598,6424.0,9.090909090909092,0.10759762357874181,,85.3333,71.4203109741211
844,"Engineering, manufacturing and construction",France,2017,26116,434270,6.0137702351071916,27191.0,-3.9535140303776988,-0.23775524999964073,,80.5025,65.8022308349609
845,"Engineering, manufacturing and construction",France,2018,32835,470059,6.985293335517456,26116.0,25.72752335732884,1.7971429744731884,,82.0432,67.5435180664062
846,"Engineering, manufacturing and construction",France,2019,33496,485826,6.89464952472696,32835.0,2.0130957819400033,0.1387958987618249,,83.3397,67.7331314086914
847,"Engineering, manufacturing and construction",France,2020,34998,487909,7.173058910575538,33496.0,4.484117506567949,0.3216483903655499,,84.7064,68.8709411621094
848,"Engineering, manufacturing and construction",France,2021,37050,545661,6.789930011490651,34998.0,5.863192182410423,0.39810664562485903,,86.0955,69.9397888183594
849,"Engineering, manufacturing and construction",France,2022,51866,592105,8.759595004264446,37050.0,39.989203778677464,3.5028922964421603,,85.3333,71.4203109741211
850,Health and welfare,France,2017,40089,434270,9.231353766090221,34748.0,15.370668815471394,1.4189208145702736,,80.5025,65.8022308349609
851,Health and welfare,France,2018,44870,470059,9.545610231907059,40089.0,11.925964728479133,1.138406109375331,,82.0432,67.5435180664062
852,Health and welfare,France,2019,46637,485826,9.599527402815,44870.0,3.938043236015155,0.3780335395759774,,83.3397,67.7331314086914
853,Health and welfare,France,2020,46122,487909,9.45299225880236,46637.0,-1.104273430966829,-0.10438688194530556,,84.7064,68.8709411621094
854,Health and welfare,France,2021,73582,545661,13.484929287597977,46122.0,59.53774771258835,8.02862317847102,,86.0955,69.9397888183594
855,Health and welfare,France,2022,75964,592105,12.829481257547226,73582.0,3.2372047511619693,0.41531657681875317,,85.3333,71.4203109741211
856,Information and communication technologies,France,2017,7931,434270,1.8262831878785089,15197.0,-47.81206817134961,-0.8731837627903694,,80.5025,65.8022308349609
857,Information and communication technologies,France,2018,10238,470059,2.178024460759181,7931.0,29.088387340814524,0.6335521915233175,,82.0432,67.5435180664062
858,Information and communication technologies,France,2019,9792,485826,2.015536426621877,10238.0,-4.356319593670639,-0.08780320827049787,,83.3397,67.7331314086914
859,Information and communication technologies,France,2020,10915,487909,2.237097491540431,9792.0,11.468545751633986,0.2565625493259705,,84.7064,68.8709411621094
860,Information and communication technologies,France,2021,10339,545661,1.8947661643401306,10915.0,-5.277141548327989,-0.0999894925020536,,86.0955,69.9397888183594
861,Information and communication technologies,France,2022,16128,592105,2.7238412105960936,10339.0,55.991875423155044,1.5251297773615229,,85.3333,71.4203109741211
862,"Natural sciences, mathematics and statistics",France,2017,73103,434270,16.833536739816243,74759.0,-2.215117912224615,-0.3728826875845811,,80.5025,65.8022308349609
863,"Natural sciences, mathematics and statistics",France,2018,76465,470059,16.267106895091892,73103.0,4.598990465507572,0.7481226951192009,,82.0432,67.5435180664062
864,"Natural sciences, mathematics and statistics",France,2019,78868,485826,16.233795638767788,76465.0,3.1426142679657363,0.510165577976316,,83.3397,67.7331314086914
865,"Natural sciences, mathematics and statistics",France,2020,78186,487909,16.024709525751728,78868.0,-0.8647360146066846,-0.13857143450528325,,84.7064,68.8709411621094
866,"Natural sciences, mathematics and statistics",France,2021,84043,545661,15.402053656024528,78186.0,7.491110940577597,1.1537849265000852,,86.0955,69.9397888183594
867,"Natural sciences, mathematics and statistics",France,2022,84585,592105,14.285473015765785,84043.0,0.6449079637804458,0.09212815314238017,,85.3333,71.4203109741211
868,Services,France,2017,20549,434270,4.731848849793907,20319.0,1.1319454697573699,0.053561948691008346,,80.5025,65.8022308349609
869,Services,France,2018,23037,470059,4.90087414558598,20549.0,12.107645140882768,0.5933804503488207,,82.0432,67.5435180664062
870,Services,France,2019,23480,485826,4.83300605566602,23037.0,1.9229934453270825,0.09293838966271854,,83.3397,67.7331314086914
871,Services,France,2020,23705,487909,4.858487955745846,23480.0,0.9582623509369677,0.04655706090471956,,84.7064,68.8709411621094
872,Services,France,2021,24204,545661,4.435721079571382,23705.0,2.105041130563172,0.09337375316203837,,86.0955,69.9397888183594
873,Services,France,2022,24631,592105,4.159904071068476,24204.0,1.7641712113700216,0.07338783004239957,,85.3333,71.4203109741211
874,"Social sciences, journalism and information",France,2017,52155,434270,12.009809565477699,52657.0,-0.9533395370036273,-0.11449426290654244,,80.5025,65.8022308349609
875,"Social sciences, journalism and information",France,2018,56469,470059,12.01317281447648,52155.0,8.271498418176588,0.993669399322242,,82.0432,67.5435180664062
876,"Social sciences, journalism and information",France,2019,56605,485826,11.651290791353283,56469.0,0.24084010696134162,0.02806098120427219,,83.3397,67.7331314086914
877,"Social sciences, journalism and information",France,2020,55541,487909,11.383475197219154,56605.0,-1.879692606660189,-0.2139743416631248,,84.7064,68.8709411621094
878,"Social sciences, journalism and information",France,2021,57226,545661,10.48746382827433,55541.0,3.0337948542518136,0.31816813796370697,,86.0955,69.9397888183594
879,"Social sciences, journalism and information",France,2022,56012,592105,9.459808648803843,57226.0,-2.121413343585084,-0.20068164295334057,,85.3333,71.4203109741211
880,"Agriculture, forestry, fisheries and veterinary",Germany,2014,7752,458005,1.6925579415071887,7212.0,7.487520798668886,0.1267306278998727,26.58781,86.1937,65.1844787597656
881,"Agriculture, forestry, fisheries and veterinary",Germany,2015,7582,450037,1.6847503649699913,7752.0,-2.1929824561403506,-0.03694627993355244,25.94906,87.5898,68.23291015625
882,"Agriculture, forestry, fisheries and veterinary",Germany,2016,7275,448326,1.622703122281554,7582.0,-4.049063571616988,-0.06570428099979386,25.98579,84.1652,67.9464111328125
883,"Agriculture, forestry, fisheries and veterinary",Germany,2017,7121,448560,1.5875245229177815,7275.0,-2.1168384879725086,-0.03360533010712554,,84.3942,68.4692306518555
884,"Agriculture, forestry, fisheries and veterinary",Germany,2018,7178,442444,1.6223522072849896,7121.0,0.8004493750877686,0.01298610810493532,,87.0371,69.1634292602539
885,"Agriculture, forestry, fisheries and veterinary",Germany,2019,7817,522294,1.4966666283740575,7178.0,8.902201170242407,0.1332362741057429,,88.1345,72.705078125
886,"Agriculture, forestry, fisheries and veterinary",Germany,2020,7445,508940,1.462844343144575,7817.0,-4.758858897275169,-0.06961469817702211,,89.8129,72.3894195556641
887,"Agriculture, forestry, fisheries and veterinary",Germany,2021,7109,508194,1.39887523268673,7445.0,-4.513096037609134,-0.06313258269748036,,91.4306,75.6655426025391
888,"Agriculture, forestry, fisheries and veterinary",Germany,2022,6726,473941,1.4191639887665342,7109.0,-5.387536925024616,-0.07645798392144923,,91.6298,77.3656997680664
889,Arts and humanities,Germany,2014,40773,458005,8.902304559993887,40227.0,1.3572973376090685,0.12083074277864772,26.58781,86.1937,65.1844787597656
890,Arts and humanities,Germany,2015,39404,450037,8.755724529316478,40773.0,-3.357614107374979,-0.29398344199922155,25.94906,87.5898,68.23291015625
891,Arts and humanities,Germany,2016,39160,448326,8.734715363373974,39404.0,-0.619226474469597,-0.05408766999957491,25.98579,84.1652,67.9464111328125
892,Arts and humanities,Germany,2017,38422,448560,8.565632245407526,39160.0,-1.884576098059244,-0.16142585794460557,,84.3942,68.4692306518555
893,Arts and humanities,Germany,2018,36314,442444,8.207592373272098,38422.0,-5.486440060382073,-0.45030463596006404,,87.0371,69.1634292602539
894,Arts and humanities,Germany,2019,36087,522294,6.909326930809084,36314.0,-0.6251032659580327,-0.04319042830020549,,88.1345,72.705078125
895,Arts and humanities,Germany,2020,34648,508940,6.807875191574645,36087.0,-3.987585557125835,-0.27146984788638334,,89.8129,72.3894195556641
896,Arts and humanities,Germany,2021,33994,508194,6.689177754951849,34648.0,-1.8875548372200415,-0.1262618982838406,,91.4306,75.6655426025391
897,Arts and humanities,Germany,2022,30310,473941,6.395310808729357,33994.0,-10.837206565864564,-0.6930730428710641,,91.6298,77.3656997680664
898,"Business, administration and law",Germany,2014,115228,458005,25.158677307016298,109666.0,5.071763354184524,1.2759885760547904,26.58781,86.1937,65.1844787597656
899,"Business, administration and law",Germany,2015,114358,450037,25.41079955648091,115228.0,-0.7550248203561635,-0.1918578437023848,25.94906,87.5898,68.23291015625
900,"Business, administration and law",Germany,2016,111512,448326,24.872971899912116,114358.0,-2.4886759124853532,-0.6190076603923633,25.98579,84.1652,67.9464111328125
901,"Business, administration and law",Germany,2017,103539,448560,23.082530765115035,111512.0,-7.149903149436831,-1.6503785941446851,,84.3942,68.4692306518555
902,"Business, administration and law",Germany,2018,101887,442444,23.02822504090913,103539.0,-1.5955340499715083,-0.36742317163177046,,87.0371,69.1634292602539
903,"Business, administration and law",Germany,2019,139539,522294,26.71656193638066,101887.0,36.9546654627185,9.873016086729463,,88.1345,72.705078125
904,"Business, administration and law",Germany,2020,136336,508940,26.788226510001177,139539.0,-2.2954156185725854,-0.6149011352491689,,89.8129,72.3894195556641
905,"Business, administration and law",Germany,2021,139061,508194,27.36376265756778,136336.0,1.998738410984626,0.5469300349274747,,91.4306,75.6655426025391
906,"Business, administration and law",Germany,2022,127309,473941,26.861782373755382,139061.0,-8.45096756099841,-2.270080514712056,,91.6298,77.3656997680664
907,Education,Germany,2014,42237,458005,9.221951725417846,42704.0,-1.093574372424129,-0.10084890070649431,26.58781,86.1937,65.1844787597656
908,Education,Germany,2015,41379,450037,9.194577334752475,42237.0,-2.0313942751615883,-0.18677811760346674,25.94906,87.5898,68.23291015625
909,Education,Germany,2016,43917,448326,9.795773611166874,41379.0,6.133546001595012,0.6008282806530252,25.98579,84.1652,67.9464111328125
910,Education,Germany,2017,51522,448560,11.486088817549492,43917.0,17.316756609057997,1.9890180444352732,,84.3942,68.4692306518555
911,Education,Germany,2018,52745,442444,11.921282693403008,51522.0,2.373743255308412,0.2829806438809029,,87.0371,69.1634292602539
912,Education,Germany,2019,54001,522294,10.339195931793205,52745.0,2.3812683666698264,0.24620400209180518,,88.1345,72.705078125
913,Education,Germany,2020,57455,508940,11.289149998035132,54001.0,6.396177848558359,0.7220741114648496,,89.8129,72.3894195556641
914,Education,Germany,2021,56534,508194,11.124491827923983,57455.0,-1.6029936472021582,-0.1783248972851447,,91.4306,75.6655426025391
915,Education,Germany,2022,55626,473941,11.736903960619571,56534.0,-1.6061131354583085,-0.18850795620763738,,91.6298,77.3656997680664
916,"Engineering, manufacturing and construction",Germany,2014,119975,458005,26.195128874138927,115802.0,3.603564705272793,0.9439584186091928,26.58781,86.1937,65.1844787597656
917,"Engineering, manufacturing and construction",Germany,2015,114977,450037,25.548343802842876,119975.0,-4.165867889143572,-1.064310250690633,25.94906,87.5898,68.23291015625
918,"Engineering, manufacturing and construction",Germany,2016,111937,448326,24.96776898952994,114977.0,-2.6440070622820215,-0.6601495753774321,25.98579,84.1652,67.9464111328125
919,"Engineering, manufacturing and construction",Germany,2017,108810,448560,24.257624398073837,111937.0,-2.793535649517139,-0.67764538528616,,84.3942,68.4692306518555
920,"Engineering, manufacturing and construction",Germany,2018,102658,442444,23.2024843822043,108810.0,-5.653892105505009,-1.3118434327664816,,87.0371,69.1634292602539
921,"Engineering, manufacturing and construction",Germany,2019,137602,522294,26.34569801682577,102658.0,34.039237078454676,8.967874607921058,,88.1345,72.705078125
922,"Engineering, manufacturing and construction",Germany,2020,125054,508940,24.571462254882697,137602.0,-9.11905350212933,-2.240684789278267,,89.8129,72.3894195556641
923,"Engineering, manufacturing and construction",Germany,2021,122218,508194,24.04947716816806,125054.0,-2.2678203016296963,-0.5453989256555138,,91.4306,75.6655426025391
924,"Engineering, manufacturing and construction",Germany,2022,114188,473941,24.093294313005206,122218.0,-6.570226971477197,-1.5829841212704499,,91.6298,77.3656997680664
925,Health and welfare,Germany,2014,17332,458005,3.784238163338828,17128.0,1.1910322279308736,0.045071496107024815,26.58781,86.1937,65.1844787597656
926,Health and welfare,Germany,2015,18264,450037,4.058332981510409,17332.0,5.377336718209093,0.21823022956194904,25.94906,87.5898,68.23291015625
927,Health and welfare,Germany,2016,18288,448326,4.079174529248806,18264.0,0.1314060446780552,0.005360281904400533,25.98579,84.1652,67.9464111328125
928,Health and welfare,Germany,2017,21549,448560,4.804039593365436,18288.0,17.831364829396325,0.8566258264416386,,84.3942,68.4692306518555
929,Health and welfare,Germany,2018,23023,442444,5.203596387339415,21549.0,6.840224604389995,0.35593768039993956,,87.0371,69.1634292602539
930,Health and welfare,Germany,2019,26404,522294,5.055390259126086,23023.0,14.685314685314685,0.7423999681234111,,88.1345,72.705078125
931,Health and welfare,Germany,2020,27879,508940,5.477855935866703,26404.0,5.586274806847447,0.30600808610071906,,89.8129,72.3894195556641
932,Health and welfare,Germany,2021,30063,508194,5.9156542580195755,27879.0,7.8338534380716665,0.46342368447629945,,91.4306,75.6655426025391
933,Health and welfare,Germany,2022,29952,473941,6.319773980305565,30063.0,-0.3692246282806107,-0.02333416198695798,,91.6298,77.3656997680664
