DATAFLOW,LAST UPDATE,freq,unit,isced11,iscedf13,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Romania,2018,11,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Romania,2019,11,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Romania,2020,11,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Romania,2021,11,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Romania,2022,10,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Sweden,2013,16.2,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Sweden,2014,16.3,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Sweden,2015,15,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Sweden,2016,15,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Sweden,2017,16,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Sweden,2018,17,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Sweden,2019,16,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Sweden,2020,16,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Sweden,2021,17,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Sweden,2022,16,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovenia,2013,13.7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovenia,2014,12.4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovenia,2015,12.4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovenia,2016,11.8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovenia,2017,12,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovenia,2018,11,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovenia,2019,11,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovenia,2020,11,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovenia,2021,11,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovenia,2022,12,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovakia,2013,9.3,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovakia,2014,10.1,d
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovakia,2015,11.5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovakia,2016,11.2,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovakia,2017,11.4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovakia,2018,11,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovakia,2019,11,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovakia,2020,11,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovakia,2021,11,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,Slovakia,2022,11,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,United Kingdom,2013,10.4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,United Kingdom,2014,10.4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,United Kingdom,2015,13,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,United Kingdom,2016,13,d
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,United Kingdom,2017,13.2,d
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,United Kingdom,2018,13,d
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Social sciences, journalism and information",Total,United Kingdom,2019,13,d
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Austria,2013,20.5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Austria,2014,18.5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Austria,2015,13,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Austria,2016,14,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Austria,2017,15,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Austria,2018,15,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Austria,2019,19,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Austria,2020,19,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Austria,2021,19,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Austria,2022,20,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Belgium,2013,19.7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Belgium,2014,20.0,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Belgium,2015,21.5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Belgium,2016,22.4,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Belgium,2017,23.3,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Belgium,2018,23,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Belgium,2019,24,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Belgium,2020,24,d
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Belgium,2021,24,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Belgium,2022,24,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Bulgaria,2013,21.9,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Bulgaria,2014,22.0,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Bulgaria,2015,20,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Bulgaria,2016,20,e
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Bulgaria,2017,18,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Bulgaria,2018,16,d
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Bulgaria,2019,15,e
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Bulgaria,2020,15,e
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Bulgaria,2021,15,e
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Bulgaria,2022,18,e
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Cyprus,2013,43.0,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Cyprus,2014,38.5,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Cyprus,2015,45,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Cyprus,2016,47,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Cyprus,2017,52,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Cyprus,2018,46,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Cyprus,2019,54,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Cyprus,2020,55,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Cyprus,2021,49,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Cyprus,2022,36,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Czechia,2013,22.7,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Czechia,2014,22.2,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Czechia,2015,20,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Czechia,2016,19,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Czechia,2017,19,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Czechia,2018,19,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Czechia,2019,19,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Czechia,2020,20,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Czechia,2021,19,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Czechia,2022,19,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Germany,2013,24.8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Germany,2014,25.2,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Germany,2015,25,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Germany,2016,24.9,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Germany,2017,23.1,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Germany,2018,23,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Germany,2019,27,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Germany,2020,27,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Germany,2021,27,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Germany,2022,27,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Denmark,2013,21.8,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Denmark,2014,21.3,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Denmark,2015,20,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Denmark,2016,21,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Denmark,2017,21,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Denmark,2018,22,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Denmark,2019,22,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Denmark,2020,21,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Denmark,2021,21,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Denmark,2022,21,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Estonia,2013,22.2,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Estonia,2014,20.1,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Estonia,2015,21.0,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Estonia,2016,23,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Estonia,2017,22,
ESTAT:EDUC_UOE_ENT03(1.0),27/08/24 11:00:00,Annual,Percentage,Bachelor's or equivalent level,"Business, administration and law",Total,Estonia,2018,24,
