,Unnamed: 0,Field (ISCED-F 2013),Country,Year,Enrollment Count,Total,Distribution (%),Enrollment Growth Rate (%),Weighted Enrollment Growth Rate (%),Total Growth Rate (%),Tertiary Enrollment (%),Government expenditure on tertiary education (%),Individuals using the Internet (%)
542,542,"Social sciences, journalism and information",Cyprus,2015,494.0,5553.0,8.89609220241311,5.555555555555555,0.4682153790743741,8.690546095126248,20.70407,71.7157,60.1012306213379
543,543,"Social sciences, journalism and information",Cyprus,2016,440.0,5745.0,7.658833768494343,-10.931174089068826,-0.9399477806788512,3.457590491626148,20.78145,75.9002,67.1711120605469
544,544,"Social sciences, journalism and information",Cyprus,2017,450.0,6236.0,7.216164207825529,2.272727272727273,0.1603592046183451,8.546562228024369,,80.7432,75.9408111572266
545,545,"Social sciences, journalism and information",Cyprus,2018,537.0,5836.0,9.201507882111034,19.33333333333333,1.4907470870459218,-6.414368184733804,,84.4336,81.3370819091797
546,546,"Social sciences, journalism and information",Cyprus,2019,561.0,6996.0,8.018867924528301,4.46927374301676,0.3430531732418524,19.87662782727896,,86.0636,88.4853286743164
547,547,"Social sciences, journalism and information",Cyprus,2020,588.0,7098.0,8.284023668639053,4.81283422459893,0.3803888419273034,1.4579759862778732,,90.8019,92.9377593994141
548,548,"Social sciences, journalism and information",Cyprus,2021,673.0,6382.0,10.545283610153556,14.45578231292517,1.33187088686932,-10.087348548887013,,90.7595,96.5377883911133
549,549,"Social sciences, journalism and information",Cyprus,2022,631.0,5101.0,12.37012350519506,-6.240713224368499,-0.8233679670652813,-20.07207771858352,,89.601,98.3045806884766
550,550,"Agriculture, forestry, fisheries and veterinary",Czechia,2013,4035.0,82648.0,4.882150808247023,,,,21.47734,74.1104,66.3243179321289
551,551,"Agriculture, forestry, fisheries and veterinary",Czechia,2014,3419.0,77691.0,4.400767141625156,-15.26641883519207,-0.7928846327116398,-5.997725292808054,20.03148,74.2317,67.3959732055664
552,552,"Agriculture, forestry, fisheries and veterinary",Czechia,2015,2663.0,67456.0,3.947758538899431,-22.111728575606904,-1.12073055028463,-13.173984116564338,13.32785,75.6688,67.2303619384766
553,553,"Agriculture, forestry, fisheries and veterinary",Czechia,2016,2397.0,62746.0,3.8201638351448697,-9.988734509951184,-0.4239314059860389,-6.982329222011385,12.59606,76.4812,67.5056381225586
554,554,"Agriculture, forestry, fisheries and veterinary",Czechia,2017,2443.0,59121.0,4.132203447167673,1.9190654985398412,0.077806532365826,-5.7772607018774105,,78.7192,67.7142181396484
555,555,"Agriculture, forestry, fisheries and veterinary",Czechia,2018,2512.0,58301.0,4.3086739507041045,2.824396234138354,0.1183513147287353,-1.386986011738638,,80.6882,66.7902221679688
556,556,"Agriculture, forestry, fisheries and veterinary",Czechia,2019,2293.0,58369.0,3.9284551731227193,-8.718152866242038,-0.3751991639397625,0.1166360782833913,,80.8669,66.8802185058594
557,557,"Agriculture, forestry, fisheries and veterinary",Czechia,2020,2440.0,61260.0,3.9830231798889977,6.4108155255124295,0.2399608227228207,4.952971611643166,,81.3389,67.1843719482422
558,558,"Agriculture, forestry, fisheries and veterinary",Czechia,2021,2763.0,65678.0,4.206888151283535,13.237704918032788,0.4917932945582995,7.211883774077702,,82.6706,69.8369293212891
559,559,"Agriculture, forestry, fisheries and veterinary",Czechia,2022,2738.0,67225.0,4.072889550018594,-0.9048136083966704,-0.0371885459278542,2.3554310423581715,,84.5401,70.8145904541016
560,560,Arts and humanities,Czechia,2013,7303.0,82648.0,8.836269480205207,,,,21.47734,74.1104,66.3243179321289
561,561,Arts and humanities,Czechia,2014,6739.0,77691.0,8.674106395850227,-7.722853621799261,-0.7259528130671506,-5.997725292808054,20.03148,74.2317,67.3959732055664
562,562,Arts and humanities,Czechia,2015,6029.0,67456.0,8.93767789373814,-10.535687787505564,-1.0525379506641366,-13.173984116564338,13.32785,75.6688,67.2303619384766
563,563,Arts and humanities,Czechia,2016,5945.0,62746.0,9.474707551078954,-1.3932658815724002,-0.1338730755745386,-6.982329222011385,12.59606,76.4812,67.5056381225586
564,564,Arts and humanities,Czechia,2017,5348.0,59121.0,9.045855110705164,-10.042052144659378,-1.0097934743999597,-5.7772607018774105,,78.7192,67.7142181396484
565,565,Arts and humanities,Czechia,2018,5449.0,58301.0,9.346323390679403,1.888556469708302,0.173238880979743,-1.386986011738638,,80.6882,66.7902221679688
566,566,Arts and humanities,Czechia,2019,5640.0,58369.0,9.662663400092514,3.5052303174894472,0.3272284945776011,0.1166360782833913,,80.8669,66.8802185058594
567,567,Arts and humanities,Czechia,2020,5920.0,61260.0,9.663728370878223,4.964539007092199,0.4570682337577539,4.952971611643166,,81.3389,67.1843719482422
568,568,Arts and humanities,Czechia,2021,6575.0,65678.0,10.010962574987058,11.06418918918919,0.9972898078504218,7.211883774077702,,82.6706,69.8369293212891
569,569,Arts and humanities,Czechia,2022,6231.0,67225.0,9.268873187058386,-5.231939163498099,-0.5117143919672741,2.3554310423581715,,84.5401,70.8145904541016
570,570,"Business, administration and law",Czechia,2013,18798.0,82648.0,22.74465201819766,,,,21.47734,74.1104,66.3243179321289
571,571,"Business, administration and law",Czechia,2014,17240.0,77691.0,22.19047251290368,-8.288115756995424,-2.0053802885791145,-5.997725292808054,20.03148,74.2317,67.3959732055664
572,572,"Business, administration and law",Czechia,2015,13255.0,67456.0,19.649845825426944,-23.11484918793504,-5.907554554079696,-13.173984116564338,13.32785,75.6688,67.2303619384766
573,573,"Business, administration and law",Czechia,2016,11662.0,62746.0,18.586045325598445,-12.018106374952849,-2.5388072546457146,-6.982329222011385,12.59606,76.4812,67.5056381225586
574,574,"Business, administration and law",Czechia,2017,11496.0,59121.0,19.444867306033387,-1.423426513462528,-0.2807800950592852,-5.7772607018774105,,78.7192,67.7142181396484
575,575,"Business, administration and law",Czechia,2018,10919.0,58301.0,18.728666746711035,-5.019137091162143,-0.9896914289634826,-1.386986011738638,,80.6882,66.7902221679688
576,576,"Business, administration and law",Czechia,2019,11015.0,58369.0,18.871318679436,0.8792013920688707,0.1644708663845534,0.1166360782833913,,80.8669,66.8802185058594
577,577,"Business, administration and law",Czechia,2020,12219.0,61260.0,19.94613124387855,10.930549251021334,1.9653934051583413,4.952971611643166,,81.3389,67.1843719482422
578,578,"Business, administration and law",Czechia,2021,12286.0,65678.0,18.706416151527147,0.5483263769539242,0.1020128505740125,7.211883774077702,,82.6706,69.8369293212891
579,579,"Business, administration and law",Czechia,2022,12703.0,67225.0,18.896243956861287,3.3941071137880514,0.6203049460766084,2.3554310423581715,,84.5401,70.8145904541016
580,580,Education,Czechia,2013,5801.0,82648.0,7.0189236279159815,,,,21.47734,74.1104,66.3243179321289
581,581,Education,Czechia,2014,5534.0,77691.0,7.123090190626971,-4.602654714704362,-0.3436691508668958,-5.997725292808054,20.03148,74.2317,67.3959732055664
582,582,Education,Czechia,2015,4770.0,67456.0,7.071276091081594,-13.805565594506684,-1.1325901328273242,-13.173984116564338,13.32785,75.6688,67.2303619384766
583,583,Education,Czechia,2016,4117.0,62746.0,6.561374430242565,-13.689727463312368,-1.0407037898830205,-6.982329222011385,12.59606,76.4812,67.5056381225586
584,584,Education,Czechia,2017,4206.0,59121.0,7.114223372405744,2.161768277872237,0.1505387256643155,-5.7772607018774105,,78.7192,67.7142181396484
585,585,Education,Czechia,2018,4690.0,58301.0,8.044458928663316,11.507370423204945,0.8301744395464914,-1.386986011738638,,80.6882,66.7902221679688
586,586,Education,Czechia,2019,4959.0,58369.0,8.495948191677089,5.735607675906183,0.4608610735150508,0.1166360782833913,,80.8669,66.8802185058594
587,587,Education,Czechia,2020,6161.0,61260.0,10.05713352921972,24.238757814075417,1.962128632060072,4.952971611643166,,81.3389,67.1843719482422
588,588,Education,Czechia,2021,6791.0,65678.0,10.3398398245988,10.225612725206949,0.9592253113675812,7.211883774077702,,82.6706,69.8369293212891
589,589,Education,Czechia,2022,7188.0,67225.0,10.692450725176643,5.845972610808423,0.5905541093343251,2.3554310423581715,,84.5401,70.8145904541016
590,590,"Engineering, manufacturing and construction",Czechia,2013,12597.0,82648.0,15.241748136676025,,,,21.47734,74.1104,66.3243179321289
591,591,"Engineering, manufacturing and construction",Czechia,2014,12226.0,77691.0,15.736700518721602,-2.945145669603874,-0.4775327901558739,-5.997725292808054,20.03148,74.2317,67.3959732055664
592,592,"Engineering, manufacturing and construction",Czechia,2015,12154.0,67456.0,18.017670777988616,-0.5889088827089809,-0.1067362428842504,-13.173984116564338,13.32785,75.6688,67.2303619384766
593,593,"Engineering, manufacturing and construction",Czechia,2016,11001.0,62746.0,17.53259171899404,-9.486588777357248,-1.83756733496956,-6.982329222011385,12.59606,76.4812,67.5056381225586
594,594,"Engineering, manufacturing and construction",Czechia,2017,9391.0,59121.0,15.88437272711896,-14.635033178801926,-2.7232286328039104,-5.7772607018774105,,78.7192,67.7142181396484
595,595,"Engineering, manufacturing and construction",Czechia,2018,9092.0,58301.0,15.594929761067563,-3.183899478223831,-0.5128556971578532,-1.386986011738638,,80.6882,66.7902221679688
596,596,"Engineering, manufacturing and construction",Czechia,2019,8818.0,58369.0,15.107334372697837,-3.0136383633963924,-0.4694272644725796,0.1166360782833913,,80.8669,66.8802185058594
597,597,"Engineering, manufacturing and construction",Czechia,2020,8708.0,61260.0,14.214822069866145,-1.2474484009979587,-0.1795625204048318,4.952971611643166,,81.3389,67.1843719482422
598,598,"Engineering, manufacturing and construction",Czechia,2021,8495.0,65678.0,12.93431590486921,-2.446026642168121,-0.3243095100338012,7.211883774077702,,82.6706,69.8369293212891
599,599,"Engineering, manufacturing and construction",Czechia,2022,8529.0,67225.0,12.687244328746743,0.4002354326074161,0.0505764224618817,2.3554310423581715,,84.5401,70.8145904541016
600,600,Health and welfare,Czechia,2013,9990.0,82648.0,12.08740683380118,,,,21.47734,74.1104,66.3243179321289
601,601,Health and welfare,Czechia,2014,9698.0,77691.0,12.482784363697212,-2.9229229229229228,-0.3758479103113616,-5.997725292808054,20.03148,74.2317,67.3959732055664
602,602,Health and welfare,Czechia,2015,8829.0,67456.0,13.088531783681214,-8.960610435141266,-1.2882471537001898,-13.173984116564338,13.32785,75.6688,67.2303619384766
603,603,Health and welfare,Czechia,2016,8760.0,62746.0,13.96104930991617,-0.7815154604145429,-0.1099671692219424,-6.982329222011385,12.59606,76.4812,67.5056381225586
604,604,Health and welfare,Czechia,2017,8083.0,59121.0,13.671960893760254,-7.728310502283104,-1.1451091828622657,-5.7772607018774105,,78.7192,67.7142181396484
605,605,Health and welfare,Czechia,2018,8025.0,58301.0,13.764772473885523,-0.717555363107757,-0.0994837138299514,-1.386986011738638,,80.6882,66.7902221679688
606,606,Health and welfare,Czechia,2019,7627.0,58369.0,13.06686768661447,-4.959501557632398,-0.6818688002192945,0.1166360782833913,,80.8669,66.8802185058594
607,607,Health and welfare,Czechia,2020,7852.0,61260.0,12.817499183806726,2.950045889602727,0.3672869735553379,4.952971611643166,,81.3389,67.1843719482422
608,608,Health and welfare,Czechia,2021,8355.0,65678.0,12.721154724565304,6.40601120733571,0.7658576692347513,7.211883774077702,,82.6706,69.8369293212891
609,609,Health and welfare,Czechia,2022,9423.0,67225.0,14.017106731126812,12.782764811490123,1.5886946820379322,2.3554310423581715,,84.5401,70.8145904541016
610,610,Information and communication technologies,Czechia,2013,5830.0,82648.0,7.054012196302391,,,,21.47734,74.1104,66.3243179321289
611,611,Information and communication technologies,Czechia,2014,5409.0,77691.0,6.962196393404642,-7.221269296740996,-0.5418903090448057,-5.997725292808054,20.03148,74.2317,67.3959732055664
612,612,Information and communication technologies,Czechia,2015,3884.0,67456.0,5.757827324478178,-28.193751155481607,-2.2607329222011385,-13.173984116564338,13.32785,75.6688,67.2303619384766
613,613,Information and communication technologies,Czechia,2016,3748.0,62746.0,5.9732891339687,-3.5015447991761075,-0.2167468842635387,-6.982329222011385,12.59606,76.4812,67.5056381225586
614,614,Information and communication technologies,Czechia,2017,4430.0,59121.0,7.493107356100201,18.196371398078977,1.1535664146411595,-5.7772607018774105,,78.7192,67.7142181396484
615,615,Information and communication technologies,Czechia,2018,4388.0,58301.0,7.526457522169431,-0.948081264108352,-0.0720399307044476,-1.386986011738638,,80.6882,66.7902221679688
616,616,Information and communication technologies,Czechia,2019,4660.0,58369.0,7.983689972416865,6.198723792160438,0.4660007880895681,0.1166360782833913,,80.8669,66.8802185058594
617,617,Information and communication technologies,Czechia,2020,4878.0,61260.0,7.962781586679726,4.6781115879828326,0.355860267711394,4.952971611643166,,81.3389,67.1843719482422
618,618,Information and communication technologies,Czechia,2021,5434.0,65678.0,8.273698955510216,11.398113981139812,0.8465544017783733,7.211883774077702,,82.6706,69.8369293212891
619,619,Information and communication technologies,Czechia,2022,5654.0,67225.0,8.41056154704351,4.048582995951417,0.3272592041651171,2.3554310423581715,,84.5401,70.8145904541016
620,620,"Natural sciences, mathematics and statistics",Czechia,2013,5107.0,82648.0,6.179217887910173,,,,21.47734,74.1104,66.3243179321289
621,621,"Natural sciences, mathematics and statistics",Czechia,2014,5170.0,77691.0,6.654567453115548,1.2336009398864305,0.081090473800054,-5.997725292808054,20.03148,74.2317,67.3959732055664
622,622,"Natural sciences, mathematics and statistics",Czechia,2015,4473.0,67456.0,6.630989089184061,-13.481624758220503,-1.0332661290322582,-13.173984116564338,13.32785,75.6688,67.2303619384766
623,623,"Natural sciences, mathematics and statistics",Czechia,2016,4180.0,62746.0,6.661779236923469,-6.550413592667113,-0.4669620374207121,-6.982329222011385,12.59606,76.4812,67.5056381225586
624,624,"Natural sciences, mathematics and statistics",Czechia,2017,3655.0,59121.0,6.182236430371611,-12.55980861244019,-0.8880093367838837,-5.7772607018774105,,78.7192,67.7142181396484
625,625,"Natural sciences, mathematics and statistics",Czechia,2018,3594.0,58301.0,6.164559784566302,-1.6689466484268125,-0.1046294231659834,-1.386986011738638,,80.6882,66.7902221679688
626,626,"Natural sciences, mathematics and statistics",Czechia,2019,3851.0,58369.0,6.597680275488702,7.150806900389537,0.4403022152169816,0.1166360782833913,,80.8669,66.8802185058594
627,627,"Natural sciences, mathematics and statistics",Czechia,2020,4373.0,61260.0,7.138426379366634,13.554920799792262,0.8521057786483839,4.952971611643166,,81.3389,67.1843719482422
628,628,"Natural sciences, mathematics and statistics",Czechia,2021,4757.0,65678.0,7.242912390754895,8.78115710038875,0.5846706659764305,7.211883774077702,,82.6706,69.8369293212891
629,629,"Natural sciences, mathematics and statistics",Czechia,2022,4641.0,67225.0,6.903681666046857,-2.4385116670170275,-0.1725548531052436,2.3554310423581715,,84.5401,70.8145904541016
630,630,Services,Czechia,2013,5717.0,82648.0,6.917287774658794,,,,21.47734,74.1104,66.3243179321289
631,631,Services,Czechia,2014,6105.0,77691.0,7.858053056338572,6.786776281266399,0.4994143465781107,-5.997725292808054,20.03148,74.2317,67.3959732055664
632,632,Services,Czechia,2015,6096.0,67456.0,9.037001897533209,-0.1474201474201474,-0.0133420303605313,-13.173984116564338,13.32785,75.6688,67.2303619384766
633,633,Services,Czechia,2016,5536.0,62746.0,8.822873171198164,-9.186351706036746,-0.8924871704969242,-6.982329222011385,12.59606,76.4812,67.5056381225586
634,634,Services,Czechia,2017,4960.0,59121.0,8.38957392466298,-10.404624277456648,-0.974273100928604,-5.7772607018774105,,78.7192,67.7142181396484
635,635,Services,Czechia,2018,4830.0,58301.0,8.284592031011474,-2.620967741935484,-0.2229807378947187,-1.386986011738638,,80.6882,66.7902221679688
636,636,Services,Czechia,2019,4785.0,58369.0,8.197844746355086,-0.9316770186335404,-0.0770957186177594,0.1166360782833913,,80.8669,66.8802185058594
637,637,Services,Czechia,2020,4260.0,61260.0,6.953966699314398,-10.9717868338558,-0.8570029382957886,4.952971611643166,,81.3389,67.1843719482422
638,638,Services,Czechia,2021,5579.0,65678.0,8.494473035110692,30.962441314553992,2.008282834434666,7.211883774077702,,82.6706,69.8369293212891
639,639,Services,Czechia,2022,5378.0,67225.0,8.0,-3.602796200035849,-0.2989959092599479,2.3554310423581715,,84.5401,70.8145904541016
640,640,"Social sciences, journalism and information",Czechia,2013,6331.0,82648.0,7.660197463943471,,,,21.47734,74.1104,66.3243179321289
641,641,"Social sciences, journalism and information",Czechia,2014,5226.0,77691.0,6.726647874271151,-17.453798767967147,-1.4223011674453927,-5.997725292808054,20.03148,74.2317,67.3959732055664
