economy,series,value,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ESP,SE.PRM.TENR.FE,"Adjusted net enrollment rate, primary, female (% of primary school age children)",,94.65641,96.15856,96.89661,,,,,98.84569,99.12325,,,,,,,,,98.65923,99.35106,99.15713,,99.80466,,,,,,,,,,,,,,,,,,,,,,,,99.20836,97.70794,,,,,
ESP,SE.PRM.TENR.MA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",,91.83214,93.0087,94.11995,,,,,98.36698,98.2729,,,,,,,,,98.55153,99.11559,99.28488,,99.50345,,,,,,,,,,,,,,,,,,,,,,,,98.52461,97.00026,,,,,
ESP,SE.PRM.UNER,"Children out of school, primary",,201100.0,153454.0,145951.0,,16398.0,2187.0,27095.0,32801.0,22384.0,27139.0,29090.0,,13558.0,5656.0,2681.0,1426.0,17297.0,2928.0,523.0,5138.0,5614.0,639.0,3138.0,3546.0,1262.0,4011.0,2145.0,,2474.0,516.0,576.0,1002.0,2051.0,1772.0,3433.0,4285.0,2320.0,14385.0,23183.0,48223.0,53950.0,64111.0,75200.0,82113.0,89453.0,87042.0,80898.0,72907.0,60574.0,53226.0,52881.0,50265.0
ESP,SE.PRM.UNER.FE,"Children out of school, primary, female",,74953.0,49191.0,48966.0,,,,,13239.0,4677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8225.0,10003.0,21510.0,24104.0,29246.0,34606.0,36981.0,39946.0,38638.0,35358.0,32201.0,27025.0,23953.0,24304.0,23033.0
ESP,SE.PRM.UNER.FE.ZS,"Children out of school, female (% of female primary school age)",,4.79469013214111,3.12604999542236,3.07394003868103,,,,,0.835259974002838,0.294809997081757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.659579992294312,0.782809972763062,1.64627003669739,1.80334997177124,2.14791989326477,2.50296998023987,2.63969993591309,2.79567003250122,2.69210004806519,2.46097993850708,2.24458003044128,1.89658999443054,1.70162999629974,1.76487994194031,1.69675004482269
ESP,SE.PRM.UNER.MA,"Children out of school, primary, male",,126147.0,104263.0,96985.0,,,,,19562.0,17707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6160.0,13180.0,26713.0,29846.0,34865.0,40594.0,45132.0,49507.0,48404.0,45540.0,40706.0,33549.0,29273.0,28577.0,27232.0
ESP,SE.PRM.UNER.MA.ZS,"Children out of school, male (% of male primary school age)",,7.69945001602173,6.32367992401123,5.81096982955933,,,,,1.17068004608154,1.05628001689911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468219995498657,0.97545999288559,1.93315005302429,2.11086010932922,2.41829991340637,2.77357006072998,3.03637003898621,3.26056003570557,3.16496992111206,2.97394990921021,2.65957999229431,2.20773005485535,1.95131003856659,1.94781005382538,1.884850025177
ESP,SE.PRM.UNER.ZS,Children out of school (% of primary school age),,6.2811598777771,4.76216983795166,4.47437000274658,,0.498079985380173,0.066940002143383,0.830250024795532,1.00740003585815,0.686029970645905,0.827470004558563,0.882250010967255,,0.409429997205734,0.171969994902611,0.0823500007390976,0.0447300001978874,0.558619976043701,0.098520003259182,0.0183899998664856,0.18987999856472,0.217600002884865,0.0258799996227026,0.132770001888275,0.156240001320839,0.0575499981641769,0.153569996356964,0.0842600017786026,,0.100040003657341,0.0211900006979704,0.0240299999713898,0.0424199998378754,0.0866800025105476,0.0745000019669533,0.144160002470016,0.177520006895065,0.093529999256134,0.561339974403381,0.881820023059845,1.79373002052307,1.96142995357513,2.28696990013123,2.64211988449097,2.84390997886658,3.03518009185791,2.93603992462158,2.72563004493713,2.45879006385803,2.05715990066528,1.83044004440308,1.85924005508423,1.79373002052307
ESP,SE.SEC.AGES,Lower secondary school starting age (years),11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
ESP,SE.SEC.CMPT.LO.FE.ZS,"Lower secondary completion rate, female (% of relevant age group)",,,,,,,,,,,,83.450798034668,85.6033096313477,83.9406967163086,85.3729705810547,87.9425811767578,89.6859283447266,91.0236434936523,94.8057632446289,99.7781982421875,94.675666809082,,,96.7528076171875,99.5904388427734,,,,,,,,,,,,,,,86.1886367797852,86.5306396484375,,,,91.5966033935547,92.3876800537109,91.948127746582,93.6272201538086,92.7739868164062,92.8624420166016,92.9754333496094,96.5616912841797,93.1581268310547
ESP,SE.SEC.CMPT.LO.MA.ZS,"Lower secondary completion rate, male (% of relevant age group)",,,,,,,,,,,,76.8071975708008,78.4125137329102,77.3138732910156,78.7739410400391,81.9901809692383,83.9279403686523,85.7250671386719,90.9850311279297,83.3166198730469,90.7739715576172,,,93.2495422363281,96.6104431152344,,,,,,,,,,,,,,,75.7397613525391,76.8218078613281,,,,85.9264526367188,85.7914810180664,86.2071914672852,87.9906921386719,87.0425796508789,87.7419891357422,88.0248184204102,92.9644622802734,88.840087890625
ESP,SE.SEC.CMPT.LO.ZS,"Lower secondary completion rate, total (% of relevant age group)",,,,,,,,,,,75.6088409423828,80.0530700683594,81.9174575805664,80.5406875610352,81.9836578369141,84.8802871704102,86.7272567749023,88.3068466186523,92.8489227294922,91.3535995483398,92.6776809692383,,,94.9617080688477,98.062858581543,,,,,,,,,,,,,,,80.8061218261719,81.5257720947266,,,,88.6861572265625,88.9792022705078,89.0028228759766,90.7268829345703,89.8320007324219,90.2218399047852,90.4282073974609,94.7043914794922,90.9282684326172
ESP,SE.SEC.CUAT.LO.FE.ZS,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",6.73999977111816,,,,,,,,,,,16.7900009155273,,,,,20.8999996185303,,,,,30.4200000762939,,,,,,,,,,,,,55.7400016784668,59.0299987792969,60.3800010681152,61.3499984741211,62.3499984741211,63.2900009155273,64.2099990844727,65.6399993896484,66.7900009155273,69.2204895019531,70.8899993896484,72.1699981689453,73.3099975585938,75.3778457641602,75.370002746582,77.7738647460938,78.5299987792969,81.084228515625,81.5416717529297
ESP,SE.SEC.CUAT.LO.MA.ZS,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",12.3900003433228,,,,,,,,,,,24.4400005340576,,,,,28.6599998474121,,,,,38.2599983215332,,,,,,,,,,,,,63.0099983215332,66.2200012207031,67.5,68.3000030517578,69.0500030517578,69.7799987792969,70.7399978637695,72.129997253418,73.1500015258789,74.8973617553711,76.7099990844727,77.629997253418,78.4499969482422,79.7997360229492,80.2399978637695,82.0418014526367,83.1600036621094,84.6579895019531,85.0253372192383
ESP,SE.SEC.CUAT.LO.ZS,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",9.40999984741211,,,,,,,,,,,20.4200000762939,,,,,24.6000003814697,,,,,34.1599998474121,,,,,,,,,,,,,59.2599983215332,62.5200004577637,63.8499984741211,64.7399978637695,65.620002746582,66.4599990844727,67.3899993896484,68.8000030517578,69.870002746582,71.9855270385742,73.7099990844727,74.8099975585938,75.8000030517578,77.5248794555664,77.7200012207031,79.844352722168,80.7699966430664,82.8143692016602,83.2263412475586
ESP,SE.SEC.CUAT.PO.FE.ZS,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6200008392334,22.2800006866455,22.7000007629395,23.3099994659424,23.6700000762939,24.3799991607666,25.1900005340576,26.0100002288818,26.6200008392334,28.2599258422852,28.8600006103516,29.5599994659424,30.2800006866455,31.0634078979492,31.4799995422363,33.2948608398438,34.0999984741211,35.8322830200195,36.4175987243652
ESP,SE.SEC.CUAT.PO.MA.ZS,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8700008392334,24.5499992370605,24.75,25.2199993133545,25.4799995422363,25.5100002288818,26.2299995422363,27.0499992370605,27.3400001525879,28.6017990112305,29.1000003814697,29.0,29.3600006103516,30.2490177154541,30.8199996948242,32.1390953063965,32.939998626709,33.8744506835938,33.9397201538086
ESP,SE.SEC.CUAT.PO.ZS,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7099990844727,23.3799991607666,23.7000007629395,24.2399997711182,24.5499992370605,24.9300003051758,25.7000007629395,26.5100002288818,26.9699993133545,28.426383972168,28.9799995422363,29.2900009155273,29.8400001525879,30.66823387146,31.1599998474121,32.7335548400879,33.5400009155273,34.8827056884766,35.2164039611816
ESP,SE.SEC.CUAT.UP.FE.ZS,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",4.03999996185303,,,,,,,,,,,9.55000019073486,,,,,12.3999996185303,,,,,,,,,,,,,,,,,,35.3499984741211,38.5499992370605,39.7400016784668,40.5699996948242,41.2999992370605,42.0699996948242,42.9000015258789,44.2400016784668,44.810001373291,46.4250221252441,46.5099983215332,47.3400001525879,48.4199981689453,49.7679901123047,50.4199981689453,52.5097541809082,53.3800010681152,55.503776550293,55.8791999816895
ESP,SE.SEC.CUAT.UP.MA.ZS,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",8.71000003814697,,,,,,,,,,,16.4699993133545,,,,,19.3199996948242,,,,,,,,,,,,,,,,,,39.2900009155273,42.3400001525879,43.2299995422363,44.1699981689453,44.439998626709,44.6699981689453,45.6699981689453,46.3600006103516,46.4500007629395,47.2485542297363,48.0099983215332,48.4199981689453,48.8899993896484,49.9684829711914,50.4199981689453,51.8637619018555,53.1199989318848,54.4416046142578,54.7870216369629
ESP,SE.SEC.CUAT.UP.ZS,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",6.23999977111816,,,,,,,,,,,12.8299999237061,,,,,15.6999998092651,,,,,,,,,,,,,,,,,,37.2599983215332,40.3899993896484,41.439998626709,42.3199996948242,42.8300018310547,43.3300018310547,44.25,45.2700004577637,45.5999984741211,46.8258819580078,47.2400016784668,47.8600006103516,48.6500015258789,49.8653259277344,50.4199981689453,52.1955718994141,53.2599983215332,54.9879417419434,55.3492813110352
ESP,SE.SEC.DURS,"Secondary education, duration (years)",7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
ESP,SE.SEC.ENRL,"Secondary education, pupils",,2313272.0,2237893.0,2498587.0,2676845.0,2918126.0,3188619.0,3381677.0,3502459.0,3775195.0,3912777.0,3976747.0,4067568.0,4169047.0,4112760.0,4222836.0,4555541.0,4684739.0,4805155.0,4845905.0,4695375.0,4755322.0,4773349.0,4859965.0,4837802.0,4744829.0,4117052.0,3852102.0,3389191.0,3299469.0,3245950.0,3183282.0,3106777.0,3052662.0,3048188.0,3107816.0,3091036.0,3080161.0,3069321.0,3065017.0,3185008.0,3248018.0,3296129.0,3296359.0,3288424.0,3313127.0,3329389.0,3332678.0,3371069.0,3421868.0,3472600.0,3607350.0,3636851.0
ESP,SE.SEC.ENRL.FE.ZS,"Secondary education, pupils (% female)",,43.23313,43.30739,45.53382,45.80882,47.66737,48.00959,48.45847,48.68611,47.68525,49.71216,49.76952,48.81295,50.41553,49.80755,49.86599,50.59735,50.68035,50.58191,50.49629,50.21162,50.39703,50.69799,50.81528,50.83135,50.79795,51.29437,50.21801,50.42472,50.33286,50.19313,50.03971,50.22127,50.01405,50.16459,50.11674,50.09906,50.1603,50.01618,49.68341,49.13222,48.88781,48.83255,48.7686,48.75095,48.55977,48.7454,48.99069,,,,,
ESP,SE.SEC.ENRL.GC,"Secondary education, general pupils",,1892002.0,1785976.0,2139518.0,2291203.0,2461310.0,2638551.0,2764761.0,2855230.0,2984569.0,3053784.0,3088026.0,3120490.0,3117212.0,3167562.0,3253348.0,3349211.0,3440786.0,3508047.0,3611860.0,3657391.0,3653552.0,3618326.0,3632828.0,3609693.0,3557852.0,2972766.0,2946191.0,2881620.0,2855151.0,2836761.0,2751086.0,2663112.0,2642361.0,2625398.0,2620502.0,2608816.0,2587750.0,2574910.0,2582915.0,2652426.0,2681203.0,2713093.0,2749260.0,2716240.0,2703584.0,2715242.0,2711504.0,,,,,
ESP,SE.SEC.ENRL.GC.FE.ZS,"Secondary education, general pupils (% female)",,46.8369,47.01586,47.3164,48.53651,48.95227,49.08743,49.49773,49.59236,50.22621,50.55823,50.83649,50.85855,50.76276,50.72703,50.54301,50.39202,50.56839,50.29474,50.38523,50.70625,50.76438,50.52342,50.57223,50.59954,50.44364,50.8377,50.31062,50.37607,50.041,50.03612,50.07226,50.27979,50.38994,50.50907,50.26006,50.2022,50.15597,50.17166,50.06804,49.63618,49.52915,49.46705,49.31596,49.42711,49.30355,49.38963,49.5903,,,,,
ESP,SE.SEC.ENRL.LO.TC.ZS,"Pupil-teacher ratio, lower secondary",,,,,,,,,,,,,,,,,,,,,,,,18.42383,18.1832,17.45626,17.03285,,,,,,12.80967,13.10385,12.71507,12.37909,12.27943,11.90202,10.49383,10.41813,10.66796,10.88041,11.21062,12.58244,12.37465,12.3,11.90441,11.87728,,,,,
ESP,SE.SEC.ENRL.TC.ZS,"Pupil-teacher ratio, secondary",,25.48498,26.14025,,,,,,,,,20.90263,20.63739,20.86861,20.2989,20.2124,20.95812,21.26363,20.94973,20.01398,17.18294,16.65279,16.21173,16.42035,16.22677,15.86602,15.19959,,,11.92944,11.38215,10.87339,11.04805,11.10863,11.00715,11.09815,10.9525,10.80633,10.80427,10.54833,10.80488,11.05291,11.35027,12.01328,11.90957,11.98294,11.60931,11.56883,,,,,
ESP,SE.SEC.ENRL.UP.TC.ZS,"Pupil-teacher ratio, upper secondary",,,,,,,,,,,,,,,,,,,,,,,,,,15.04647,14.57471,,,,,,8.94335,8.69365,8.82359,9.38638,9.18959,9.29593,11.40172,10.78836,11.04787,11.34874,11.58455,11.48407,11.48738,11.69287,11.34203,11.2862,,,,,
ESP,SE.SEC.ENRL.VO,"Secondary education, vocational pupils",,421270.0,451917.0,359069.0,385642.0,456816.0,550068.0,616916.0,647229.0,790626.0,858993.0,888721.0,947078.0,1051835.0,945198.0,969488.0,1206330.0,1243953.0,1297108.0,1234045.0,1037984.0,1101770.0,1155023.0,1227137.0,1228109.0,1186977.0,1144286.0,905911.0,507571.0,444318.0,409189.0,432196.0,443665.0,410301.0,422790.0,487314.0,482220.0,492411.0,494411.0,482102.0,532582.0,566815.0,583036.0,547099.0,572184.0,609543.0,614147.0,621174.0,,,,,
ESP,SE.SEC.ENRL.VO.FE.ZS,"Secondary education, vocational pupils (% female)",,27.04797,28.6515,34.91223,29.60284,40.74441,42.83943,43.80094,44.6882,38.09323,46.70434,46.06215,42.07299,49.38645,46.72619,47.59409,51.16743,50.99003,51.35856,50.82132,48.46876,49.17887,51.24487,51.53483,51.51269,51.85998,52.48076,49.91682,50.70089,52.20833,51.28168,49.83248,49.87006,47.59335,48.0255,49.34601,49.54108,50.18308,49.20643,47.6227,46.6223,45.85411,45.88001,46.018,45.54112,45.26079,45.89715,46.37332,,,,,
ESP,SE.SEC.ENRR,"School enrollment, secondary (% gross)",,57.627571105957,54.6355400085449,59.9350318908691,63.1317100524902,67.0649337768555,72.0631408691406,75.5218887329102,77.1163177490234,82.3140869140625,84.7095413208008,85.5651626586914,87.6968231201172,90.3616104125977,89.2257537841797,91.9063415527344,98.9475173950195,101.178970336914,103.408538818359,104.496520996094,101.883163452148,104.578582763672,106.694358825684,111.253540039062,114.225776672363,116.481369018555,119.908699035645,117.380149841309,108.098373413086,110.177459716797,113.414573669434,115.331329345703,115.286270141602,114.452789306641,115.084503173828,117.570930480957,117.273666381836,117.488693237305,117.210586547852,117.357116699219,122.622512817383,126.152786254883,127.786712646484,126.716270446777,125.335800170898,124.85466003418,123.269889831543,120.555923461914,119.430198669434,118.524719238281,117.367767333984,119.114921569824,119.015510559082
ESP,SE.SEC.ENRR.FE,"School enrollment, secondary, female (% gross)",,50.5840606689453,48.098461151123,55.5442581176758,58.9050216674805,65.2255401611328,70.5612106323242,74.5752792358398,76.6334609985352,80.3052215576172,86.2626113891602,87.2868270874023,87.7897720336914,93.526611328125,91.2810287475586,94.1123886108398,102.841247558594,105.291160583496,107.359046936035,108.243957519531,104.843208312988,107.86897277832,110.783531188965,115.88159942627,119.080291748047,121.375633239746,126.142051696777,120.909561157227,111.873672485352,113.854263305664,116.867172241211,118.565773010254,119.03498840332,117.701393127441,118.77808380127,121.273582458496,121.005409240723,121.423683166504,120.799942016602,120.13614654541,124.076477050781,127.101058959961,128.53596496582,127.360443115234,125.847549438477,124.946182250977,123.811912536621,121.695846557617,120.827651977539,120.450668334961,119.322708129883,121.494972229004,121.720291137695
ESP,SE.SEC.ENRR.MA,"School enrollment, secondary, male (% gross)",,64.4637298583984,60.965030670166,64.1761627197266,67.2082366943359,68.8330078125,73.5080032348633,76.4340591430664,77.5801086425781,84.2347869873047,83.2282562255859,83.9249877929688,87.6083679199219,87.3558807373047,87.2757186889648,89.8123321533203,95.2538528442383,97.275032043457,99.655158996582,100.932159423828,99.0625305175781,101.434928894043,102.79271697998,106.844909667969,109.606376647949,111.825927734375,113.977119445801,114.022621154785,104.511108398438,106.685966491699,110.135612487793,112.263938903809,111.736122131348,111.377029418945,111.59147644043,114.071868896484,113.75170135498,113.777763366699,113.826263427734,114.736389160156,121.250129699707,125.258926391602,127.079727172852,126.109092712402,124.852828979492,124.76838684082,122.7587890625,119.481018066406,118.113502502441,116.712089538574,115.533317565918,116.881942749023,116.484161376953
ESP,SE.SEC.NENR,"School enrollment, secondary (% net)",,46.03706,45.27388,52.14207,,58.13073,61.53776,64.58672,66.315,69.11859,72.43316,73.5598,,,,,,,,,,,,,,,,,,87.22194,88.76119,90.33215,90.92089,91.28496,92.41558,93.27141,92.8639,92.07332,91.50683,91.07021,90.86856,89.39714,89.80611,90.5337,91.42704,92.77119,94.94198,96.87779,,,,,
ESP,SE.SEC.NENR.FE,"School enrollment, secondary, female (% net)",,41.79834,41.06525,48.32861,,56.39345,59.61315,63.25014,65.77961,68.83195,72.42548,73.98563,,,,,,,,,,,,,,,,,,88.6091,90.4433,92.27067,93.02591,93.44245,94.8251,95.11536,94.68493,93.81765,93.2494,92.7849,92.20098,90.26585,90.50895,91.1254,91.95403,93.28815,95.64771,97.75094,,,,,
ESP,SE.SEC.NENR.MA,"School enrollment, secondary, male (% net)",,50.12019,49.32399,55.80814,,59.79752,63.38247,65.86687,66.82714,69.39231,72.44047,73.15491,,,,,,,,,,,,,,,,,,85.90927,87.17315,88.5063,88.9374,89.2517,90.14459,91.53281,91.14519,90.42804,89.86562,89.45742,89.61511,88.57775,89.14063,89.97197,90.9262,92.28014,94.27312,96.05046,,,,,
ESP,SE.SEC.PRIV.ZS,"School enrollment, secondary, private (% of total secondary)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5782909393311,28.5739803314209,29.0796699523926,29.4171104431152,29.3556594848633,29.092529296875,28.2009601593018,28.2388801574707,28.2197608947754,28.555269241333,28.662260055542,27.6752490997314,27.3086795806885,26.9436092376709,27.1530494689941,27.3974990844727,28.4241104125977,29.1711502075195,29.760929107666,30.2325801849365,30.3359508514404,29.711799621582,31.0879497528076,31.2216491699219
ESP,SE.SEC.PROG.FE.ZS,"Progression to secondary school, female (%)",,,,,,,,,,,98.40156,98.47977,98.70546,99.34169,98.89938,99.60102,99.72062,97.81463,98.67435,99.49485,,,99.54158,98.89136,,,,,,,,,,,,,,,100.0,99.00575,,,,99.97917,100.0,99.31164,100.0,,,,,,
ESP,SE.SEC.PROG.MA.ZS,"Progression to secondary school, male (%)",,,,,,,,,,,98.50659,98.97167,99.62652,99.8876,99.31804,99.84889,99.6636,100.0,95.95133,100.0,,,100.0,99.1763,,,,,,,,,,,,,,,99.61152,98.3641,,,,100.0,99.76588,99.20716,99.94597,,,,,,
ESP,SE.SEC.PROG.ZS,Progression to secondary school (%),,,,,,,,,,,98.45473,98.72845,99.17474,99.6203,99.11401,99.72808,99.69133,98.93178,97.2472,99.75561,,,99.77685,99.03795,,,,,,,,,,,,,,,99.80116,98.6753,,,,99.98985,99.87975,99.2581,99.97225,,,,,,
ESP,SE.SEC.TCAQ.FE.ZS,"Trained teachers in secondary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ESP,SE.SEC.TCAQ.LO.FE.ZS,"Trained teachers in lower secondary education, female (% of female teachers)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
