,Field (ISCED-F 2013),Country,Year,Enrollment Count,Total,Distribution (%),Enrollment Growth Rate (%),Weighted Enrollment Growth Rate (%),Total Growth Rate (%)
975,Education,France,2020,6874.0,487909.0,1.4088692768528557,0.8065698782812729,0.01127259386483955,0.4287543276811039
976,Education,France,2021,6424.0,545661.0,1.1772877299275557,-6.546406750072737,-0.08246878556466376,11.836633470585703
977,Education,France,2022,7008.0,592105.0,1.1835738593661598,9.090909090909092,0.09863115494717999,8.511511726144988
978,"Engineering, manufacturing and construction",France,2016,27191.0,434016.0,6.264976406399764,,,
979,"Engineering, manufacturing and construction",France,2017,26116.0,434270.0,6.0137702351071916,-3.9535140303776988,-0.24754185184332328,0.05852318808523188
980,"Engineering, manufacturing and construction",France,2018,32835.0,470059.0,6.985293335517456,25.72752335732884,1.4293950333894256,8.241186358716927
981,"Engineering, manufacturing and construction",France,2019,33496.0,485826.0,6.89464952472696,2.0130957819400033,0.13605694219741227,3.354259784410042
982,"Engineering, manufacturing and construction",France,2020,34998.0,487909.0,7.173058910575538,4.484117506567949,0.3078442906361637,0.4287543276811039
983,"Engineering, manufacturing and construction",France,2021,37050.0,545661.0,6.789930011490651,5.863192182410423,0.3760576621748668,11.836633470585703
984,"Engineering, manufacturing and construction",France,2022,51866.0,592105.0,8.759595004264446,39.989203778677464,2.5022588898928397,8.511511726144988
985,Health and welfare,France,2016,34748.0,434016.0,8.006156455061564,,,
986,Health and welfare,France,2017,40089.0,434270.0,9.231353766090221,15.370668815471394,1.2298800285536649,0.05852318808523188
987,Health and welfare,France,2018,44870.0,470059.0,9.545610231907059,11.925964728479133,1.017106363243763,8.241186358716927
988,Health and welfare,France,2019,46637.0,485826.0,9.599527402815,3.938043236015155,0.3637104642402836,3.354259784410042
989,Health and welfare,France,2020,46122.0,487909.0,9.45299225880236,-1.104273430966829,-0.10555246982531578,0.4287543276811039
990,Health and welfare,France,2021,73582.0,545661.0,13.484929287597977,59.53774771258835,5.032428559123705,11.836633470585703
991,Health and welfare,France,2022,75964.0,592105.0,12.829481257547226,3.2372047511619693,0.4022935121304499,8.511511726144988
992,Information and communication technologies,France,2016,15197.0,434016.0,3.5014838162648383,,,
993,Information and communication technologies,France,2017,7931.0,434270.0,1.8262831878785089,-47.81206817134961,-1.6731526469707785,0.05852318808523188
994,Information and communication technologies,France,2018,10238.0,470059.0,2.178024460759181,29.088387340814524,0.49078945408980573,8.241186358716927
995,Information and communication technologies,France,2019,9792.0,485826.0,2.015536426621877,-4.356319593670639,-0.09180241485634776,3.354259784410042
996,Information and communication technologies,France,2020,10915.0,487909.0,2.237097491540431,11.468545751633986,0.23016587109481476,0.4287543276811039
997,Information and communication technologies,France,2021,10339.0,545661.0,1.8947661643401306,-5.277141548327989,-0.10556004552276962,11.836633470585703
998,Information and communication technologies,France,2022,16128.0,592105.0,2.7238412105960936,55.991875423155044,0.9776982123103166,8.511511726144988
999,"Natural sciences, mathematics and statistics",France,2016,74759.0,434016.0,17.22494101599941,,,
1000,"Natural sciences, mathematics and statistics",France,2017,73103.0,434270.0,16.833536739816243,-2.215117912224615,-0.3813295875837613,0.05852318808523188
1001,"Natural sciences, mathematics and statistics",France,2018,76465.0,470059.0,16.267106895091892,4.598990465507572,0.7152293648244157,8.241186358716927
1002,"Natural sciences, mathematics and statistics",France,2019,78868.0,485826.0,16.233795638767788,3.1426142679657363,0.4946215311654791,3.354259784410042
1003,"Natural sciences, mathematics and statistics",France,2020,78186.0,487909.0,16.024709525751728,-0.8647360146066846,-0.13978016392401044,0.4287543276811039
1004,"Natural sciences, mathematics and statistics",France,2021,84043.0,545661.0,15.402053656024528,7.491110940577597,1.0733770601160795,11.836633470585703
1005,"Natural sciences, mathematics and statistics",France,2022,84585.0,592105.0,14.285473015765785,0.6449079637804458,0.09153781846125267,8.511511726144988
1006,Services,France,2016,20319.0,434016.0,4.6816246405662465,,,
1007,Services,France,2017,20549.0,434270.0,4.731848849793907,1.1319454697573699,0.052962442719966835,0.05852318808523188
1008,Services,France,2018,23037.0,470059.0,4.90087414558598,12.107645140882768,0.5292952586802933,8.241186358716927
1009,Services,France,2019,23480.0,485826.0,4.83300605566602,1.9229934453270825,0.09118490982368173,3.354259784410042
1010,Services,France,2020,23705.0,487909.0,4.858487955745846,0.9582623509369677,0.046115156719798156,0.4287543276811039
1011,Services,France,2021,24204.0,545661.0,4.435721079571382,2.105041130563172,0.09144871999281605,11.836633470585703
1012,Services,France,2022,24631.0,592105.0,4.159904071068476,1.7641712113700216,0.07211558760692784,8.511511726144988
1013,"Social sciences, journalism and information",France,2016,52657.0,434016.0,12.13250202757502,,,
1014,"Social sciences, journalism and information",France,2017,52155.0,434270.0,12.009809565477699,-0.9533395370036273,-0.11559628802357981,0.05852318808523188
1015,"Social sciences, journalism and information",France,2018,56469.0,470059.0,12.01317281447648,8.271498418176588,0.9177571326152674,8.241186358716927
1016,"Social sciences, journalism and information",France,2019,56605.0,485826.0,11.651290791353283,0.24084010696134162,0.0279935614808594,3.354259784410042
1017,"Social sciences, journalism and information",France,2020,55541.0,487909.0,11.383475197219154,-1.879692606660189,-0.21807345222162328,0.4287543276811039
1018,"Social sciences, journalism and information",France,2021,57226.0,545661.0,10.48746382827433,3.0337948542518136,0.3087997859476854,11.836633470585703
1019,"Social sciences, journalism and information",France,2022,56012.0,592105.0,9.459808648803843,-2.121413343585084,-0.20503120223608992,8.511511726144988
1020,"Agriculture, forestry, fisheries and veterinary",Germany,2013,7212.0,442531.0,1.6297163362566691,,,
1021,"Agriculture, forestry, fisheries and veterinary",Germany,2014,7752.0,458005.0,1.6925579415071887,7.487520798668886,0.11790264298424691,3.496704185695466
1022,"Agriculture, forestry, fisheries and veterinary",Germany,2015,7582.0,450037.0,1.6847503649699913,-2.1929824561403506,-0.037774671860313705,-1.7397189987008874
1023,"Agriculture, forestry, fisheries and veterinary",Germany,2016,7275.0,448326.0,1.622703122281554,-4.049063571616988,-0.06847695650040372,-0.3801909620764515
1024,"Agriculture, forestry, fisheries and veterinary",Germany,2017,7121.0,448560.0,1.5875245229177815,-2.1168384879725086,-0.03433208489388265,0.05219416228369535
1025,"Agriculture, forestry, fisheries and veterinary",Germany,2018,7178.0,442444.0,1.6223522072849896,0.8004493750877686,0.01288298632143277,-1.3634742286427681
1026,"Agriculture, forestry, fisheries and veterinary",Germany,2019,7817.0,522294.0,1.4966666283740575,8.902201170242407,0.12234488621351192,18.047481715200114
1027,"Agriculture, forestry, fisheries and veterinary",Germany,2020,7445.0,508940.0,1.462844343144575,-4.758858897275169,-0.07309309545329508,-2.55679751251211
1028,"Agriculture, forestry, fisheries and veterinary",Germany,2021,7109.0,508194.0,1.39887523268673,-4.513096037609134,-0.06611648307536099,-0.1465791645380595
1029,"Agriculture, forestry, fisheries and veterinary",Germany,2022,6726.0,473941.0,1.4191639887665342,-5.387536925024616,-0.08081174660981007,-6.740142543989107
1030,Arts and humanities,Germany,2013,40227.0,442531.0,9.090210629311844,,,
1031,Arts and humanities,Germany,2014,40773.0,458005.0,8.902304559993887,1.3572973376090685,0.11921267235073851,3.496704185695466
1032,Arts and humanities,Germany,2015,39404.0,450037.0,8.755724529316478,-3.357614107374979,-0.30419721045158515,-1.7397189987008874
1033,Arts and humanities,Germany,2016,39160.0,448326.0,8.734715363373974,-0.619226474469597,-0.054424682039408825,-0.3801909620764515
1034,Arts and humanities,Germany,2017,38422.0,448560.0,8.565632245407526,-1.884576098059244,-0.16452648475120385,0.05219416228369535
1035,Arts and humanities,Germany,2018,36314.0,442444.0,8.207592373272098,-5.486440060382073,-0.47644447658912764,-1.3634742286427681
1036,Arts and humanities,Germany,2019,36087.0,522294.0,6.909326930809084,-0.6251032659580327,-0.04346211137788295,18.047481715200114
1037,Arts and humanities,Germany,2020,34648.0,508940.0,6.807875191574645,-3.987585557125835,-0.2827445278421818,-2.55679751251211
1038,Arts and humanities,Germany,2021,33994.0,508194.0,6.689177754951849,-1.8875548372200415,-0.12869101170025618,-0.1465791645380595
1039,Arts and humanities,Germany,2022,30310.0,473941.0,6.395310808729357,-10.837206565864564,-0.7773119438917502,-6.740142543989107
1040,"Business, administration and law",Germany,2013,109666.0,442531.0,24.78154072822017,,,
1041,"Business, administration and law",Germany,2014,115228.0,458005.0,25.158677307016298,5.071763354184524,1.214397222737743,3.496704185695466
1042,"Business, administration and law",Germany,2015,114358.0,450037.0,25.41079955648091,-0.7550248203561635,-0.1933174383439584,-1.7397189987008874
1043,"Business, administration and law",Germany,2016,111512.0,448326.0,24.872971899912116,-2.4886759124853532,-0.6348059224760554,-0.3801909620764515
1044,"Business, administration and law",Germany,2017,103539.0,448560.0,23.082530765115035,-7.149903149436831,-1.777465667915106,0.05219416228369535
1045,"Business, administration and law",Germany,2018,101887.0,442444.0,23.02822504090913,-1.5955340499715083,-0.3733805860176655,-1.3634742286427681
1046,"Business, administration and law",Germany,2019,139539.0,522294.0,26.71656193638066,36.9546654627185,7.208966597357044,18.047481715200114
1047,"Business, administration and law",Germany,2020,136336.0,508940.0,26.788226510001177,-2.2954156185725854,-0.6293472707981295,-2.55679751251211
1048,"Business, administration and law",Germany,2021,139061.0,508194.0,27.36376265756778,1.998738410984626,0.5362125487510674,-0.1465791645380595
1049,"Business, administration and law",Germany,2022,127309.0,473941.0,26.861782373755382,-8.45096756099841,-2.4796335408837806,-6.740142543989107
1050,Education,Germany,2013,42704.0,442531.0,9.649945427551968,,,
1051,Education,Germany,2014,42237.0,458005.0,9.221951725417846,-1.093574372424129,-0.10196395235859872,3.496704185695466
1052,Education,Germany,2015,41379.0,450037.0,9.194577334752475,-2.0313942751615883,-0.1906509909185245,-1.7397189987008874
1053,Education,Germany,2016,43917.0,448326.0,9.795773611166874,6.133546001595012,0.5661059140000803,-0.3801909620764515
1054,Education,Germany,2017,51522.0,448560.0,11.486088817549492,17.316756609057997,1.6954253611556982,0.05219416228369535
1055,Education,Germany,2018,52745.0,442444.0,11.921282693403008,2.373743255308412,0.27641916265109256,-1.3634742286427681
1056,Education,Germany,2019,54001.0,522294.0,10.339195931793205,2.3812683666698264,0.24047758542123784,18.047481715200114
1057,Education,Germany,2020,57455.0,508940.0,11.289149998035132,6.396177848558359,0.6786654615475302,-2.55679751251211
1058,Education,Germany,2021,56534.0,508194.0,11.124491827923983,-1.6029936472021582,-0.1812300027154984,-0.1465791645380595
1059,Education,Germany,2022,55626.0,473941.0,11.736903960619571,-1.6061131354583085,-0.19158502851620773,-6.740142543989107
1060,"Engineering, manufacturing and construction",Germany,2013,115802.0,442531.0,26.16811025668258,,,
1061,"Engineering, manufacturing and construction",Germany,2014,119975.0,458005.0,26.195128874138927,3.603564705272793,0.91112542439493,3.496704185695466
1062,"Engineering, manufacturing and construction",Germany,2015,114977.0,450037.0,25.548343802842876,-4.165867889143572,-1.110575352693223,-1.7397189987008874
1063,"Engineering, manufacturing and construction",Germany,2016,111937.0,448326.0,24.96776898952994,-2.6440070622820215,-0.6780780057368967,-0.3801909620764515
1064,"Engineering, manufacturing and construction",Germany,2017,108810.0,448560.0,24.257624398073837,-2.793535649517139,-0.697119671838773,0.05219416228369535
1065,"Engineering, manufacturing and construction",Germany,2018,102658.0,442444.0,23.2024843822043,-5.653892105505009,-1.3904584534992,-1.3634742286427681
1066,"Engineering, manufacturing and construction",Germany,2019,137602.0,522294.0,26.34569801682577,34.039237078454676,6.69048466955393,18.047481715200114
1067,"Engineering, manufacturing and construction",Germany,2020,125054.0,508940.0,24.571462254882697,-9.11905350212933,-2.4655165638385665,-2.55679751251211
1068,"Engineering, manufacturing and construction",Germany,2021,122218.0,508194.0,24.04947716816806,-2.2678203016296963,-0.5580546011956065,-0.1465791645380595
1069,"Engineering, manufacturing and construction",Germany,2022,114188.0,473941.0,24.093294313005206,-6.570226971477197,-1.694303721349282,-6.740142543989107
1070,Health and welfare,Germany,2013,17128.0,442531.0,3.8704633121747403,,,
1071,Health and welfare,Germany,2014,17332.0,458005.0,3.784238163338828,1.1910322279308736,0.0445409984607155,3.496704185695466
1072,Health and welfare,Germany,2015,18264.0,450037.0,4.058332981510409,5.377336718209093,0.2070940833753669,-1.7397189987008874
1073,Health and welfare,Germany,2016,18288.0,448326.0,4.079174529248806,0.1314060446780552,0.005353247413712343,-0.3801909620764515
1074,Health and welfare,Germany,2017,21549.0,448560.0,4.804039593365436,17.831364829396325,0.7269930444087748,0.05219416228369535
1075,Health and welfare,Germany,2018,23023.0,442444.0,5.203596387339415,6.840224604389995,0.3331495059261737,-1.3634742286427681
1076,Health and welfare,Germany,2019,26404.0,522294.0,5.055390259126086,14.685314685314685,0.6473365575710232,18.047481715200114
1077,Health and welfare,Germany,2020,27879.0,508940.0,5.477855935866703,5.586274806847447,0.2898180532086297,-2.55679751251211
1078,Health and welfare,Germany,2021,30063.0,508194.0,5.9156542580195755,7.8338534380716665,0.4297571399898464,-0.1465791645380595
1079,Health and welfare,Germany,2022,29952.0,473941.0,6.319773980305565,-0.3692246282806107,-0.02342063674592407,-6.740142543989107
1080,Information and communication technologies,Germany,2013,29777.0,442531.0,6.728794140975435,,,
1081,Information and communication technologies,Germany,2014,30514.0,458005.0,6.662372681520944,2.4750646472109348,0.16091527385072216,3.496704185695466
1082,Information and communication technologies,Germany,2015,32258.0,450037.0,7.167855087470586,5.715409320311988,0.38752369249639473,-1.7397189987008874
1083,Information and communication technologies,Germany,2016,33260.0,448326.0,7.418708707503022,3.106206212412425,0.22349807952249032,-0.3801909620764515
1084,Information and communication technologies,Germany,2017,34112.0,448560.0,7.6047797396112005,2.561635598316296,0.18994114499732478,0.05219416228369535
1085,Information and communication technologies,Germany,2018,34661.0,442444.0,7.833985769950547,1.6094043151969981,0.1240834998327472,-1.3634742286427681
