DATAFLOW,LAST UPDATE,freq,nace_r2,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Finland,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Finland,2016,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Finland,2017,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Finland,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Finland,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Finland,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Finland,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Finland,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Finland,2023,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,France,2008,38.1,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,France,2009,35.5,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,France,2010,27.6,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,France,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,France,2012,34.6,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,France,2013,36.1,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,France,2014,25.4,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,France,2015,30.1,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,France,2016,25.9,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,France,2017,23.4,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,France,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,France,2019,22.1,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,France,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,France,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,France,2022,33.0,du
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,France,2023,22.8,du
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Croatia,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Croatia,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Croatia,2010,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Croatia,2012,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Croatia,2013,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Croatia,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Croatia,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Croatia,2016,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Croatia,2017,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Croatia,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Croatia,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Croatia,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Croatia,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Croatia,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Croatia,2023,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Hungary,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Hungary,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Hungary,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Hungary,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Hungary,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Hungary,2013,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Hungary,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Hungary,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Hungary,2016,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Hungary,2017,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Hungary,2018,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Hungary,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Hungary,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Hungary,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Hungary,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Hungary,2023,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Ireland,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Ireland,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Ireland,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Ireland,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Ireland,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Ireland,2013,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Ireland,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Ireland,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Ireland,2016,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Ireland,2017,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Ireland,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Ireland,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Ireland,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Ireland,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Ireland,2022,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Ireland,2023,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Italy,2008,44.2,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Italy,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Italy,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Italy,2011,43.4,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Italy,2012,47.1,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Italy,2013,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Italy,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Italy,2015,33.1,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Italy,2016,45.1,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Italy,2017,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Italy,2018,27.1,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Italy,2019,36.2,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Italy,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Italy,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Italy,2022,37.2,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Italy,2023,38.4,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Lithuania,2008,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Lithuania,2009,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Lithuania,2010,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Lithuania,2011,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Lithuania,2012,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Lithuania,2013,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Lithuania,2014,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Lithuania,2015,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Lithuania,2016,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Lithuania,2017,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Lithuania,2018,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Lithuania,2019,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Lithuania,2020,,u
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Lithuania,2021,,bu
ESTAT:LFSA_EOQGAN2(1.0),12/12/24 23:00:00,Annual,"Water supply; sewerage, waste management and remediation activities",From 20 to 34 years,Total,Percentage,Lithuania,2022,,u
